# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	22-Jun-2018
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	1000
HYD_SN	1745
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
15.750	 -240.68	  9.247E-007	1.283E-002	     16.517
15.800	 -240.67	  9.258E-007	1.286E-002	     16.513
15.850	 -240.67	  9.252E-007	1.284E-002	     16.510
15.900	 -240.68	  9.245E-007	1.282E-002	     16.506
15.950	 -240.65	  9.283E-007	1.293E-002	     16.503
16.000	 -240.57	  9.365E-007	1.315E-002	     16.499
16.050	 -240.55	  9.389E-007	1.322E-002	     16.496
16.100	 -240.56	  9.378E-007	1.319E-002	     16.492
16.150	 -240.59	  9.348E-007	1.311E-002	     16.489
16.200	 -240.62	  9.310E-007	1.300E-002	     16.485
16.250	 -240.61	  9.323E-007	1.304E-002	     16.481
16.300	 -240.59	  9.345E-007	1.310E-002	     16.477
16.350	 -240.57	  9.362E-007	1.315E-002	     16.474
16.400	 -240.55	  9.387E-007	1.322E-002	     16.470
16.450	 -240.57	  9.362E-007	1.315E-002	     16.466
16.500	 -240.59	  9.340E-007	1.309E-002	     16.462
16.550	 -240.58	  9.357E-007	1.313E-002	     16.458
16.600	 -240.50	  9.437E-007	1.336E-002	     16.454
16.650	 -240.42	  9.523E-007	1.360E-002	     16.450
16.700	 -240.47	  9.470E-007	1.345E-002	     16.446
16.750	 -240.49	  9.451E-007	1.340E-002	     16.441
16.800	 -240.44	  9.504E-007	1.355E-002	     16.437
16.850	 -240.39	  9.562E-007	1.371E-002	     16.433
16.900	 -240.40	  9.553E-007	1.369E-002	     16.428
16.950	 -240.36	  9.594E-007	1.381E-002	     16.424
17.000	 -240.38	  9.566E-007	1.373E-002	     16.419
17.050	 -240.37	  9.583E-007	1.378E-002	     16.415
17.100	 -240.36	  9.590E-007	1.380E-002	     16.410
17.150	 -240.35	  9.604E-007	1.384E-002	     16.405
17.200	 -240.32	  9.641E-007	1.394E-002	     16.401
17.250	 -240.40	  9.547E-007	1.367E-002	     16.396
17.300	 -240.37	  9.581E-007	1.377E-002	     16.391
17.350	 -240.22	  9.748E-007	1.425E-002	     16.386
17.400	 -240.35	  9.608E-007	1.385E-002	     16.381
17.450	 -240.26	  9.710E-007	1.414E-002	     16.376
17.500	 -240.19	  9.782E-007	1.435E-002	     16.370
17.550	 -240.24	  9.726E-007	1.419E-002	     16.365
17.600	 -240.22	  9.747E-007	1.425E-002	     16.360
17.650	 -240.23	  9.736E-007	1.422E-002	     16.354
17.700	 -240.20	  9.772E-007	1.432E-002	     16.348
17.750	 -240.13	  9.848E-007	1.455E-002	     16.343
17.800	 -240.14	  9.844E-007	1.454E-002	     16.337
17.850	 -240.17	  9.803E-007	1.441E-002	     16.331
17.900	 -240.12	  9.858E-007	1.458E-002	     16.325
17.950	 -240.07	  9.920E-007	1.476E-002	     16.319
18.000	 -240.02	  9.981E-007	1.494E-002	     16.313
18.050	 -239.98	  1.002E-006	1.507E-002	     16.306
18.100	 -240.00	  9.994E-007	1.498E-002	     16.300
18.150	 -240.00	  9.999E-007	1.500E-002	     16.293
18.200	 -240.05	  9.945E-007	1.484E-002	     16.287
18.250	 -239.92	  1.009E-006	1.527E-002	     16.280
18.300	 -239.98	  1.003E-006	1.508E-002	     16.273
18.350	 -240.04	  9.954E-007	1.486E-002	     16.266
18.400	 -239.96	  1.004E-006	1.513E-002	     16.259
18.450	 -239.92	  1.009E-006	1.527E-002	     16.252
18.500	 -239.96	  1.005E-006	1.514E-002	     16.244
18.550	 -239.93	  1.008E-006	1.524E-002	     16.237
18.600	 -239.95	  1.005E-006	1.516E-002	     16.229
18.650	 -239.98	  1.002E-006	1.505E-002	     16.221
18.700	 -240.01	  9.986E-007	1.496E-002	     16.213
18.750	 -240.01	  9.991E-007	1.497E-002	     16.205
18.800	 -239.96	  1.005E-006	1.515E-002	     16.197
18.850	 -239.97	  1.004E-006	1.511E-002	     16.189
18.900	 -239.93	  1.008E-006	1.524E-002	     16.180
18.950	 -239.86	  1.017E-006	1.550E-002	     16.172
19.000	 -239.82	  1.021E-006	1.563E-002	     16.163
19.050	 -239.81	  1.023E-006	1.569E-002	     16.154
19.100	 -239.83	  1.020E-006	1.560E-002	     16.145
19.150	 -239.83	  1.020E-006	1.561E-002	     16.136
19.200	 -239.92	  1.009E-006	1.528E-002	     16.126
19.250	 -239.85	  1.017E-006	1.553E-002	     16.117
19.300	 -239.83	  1.020E-006	1.559E-002	     16.107
19.350	 -239.85	  1.017E-006	1.552E-002	     16.097
19.400	 -239.67	  1.038E-006	1.617E-002	     16.087
19.450	 -239.58	  1.049E-006	1.651E-002	     16.077
19.500	 -239.65	  1.042E-006	1.627E-002	     16.066
19.550	 -239.71	  1.033E-006	1.602E-002	     16.056
19.600	 -239.71	  1.033E-006	1.602E-002	     16.045
19.650	 -239.66	  1.040E-006	1.623E-002	     16.034
19.700	 -239.59	  1.048E-006	1.647E-002	     16.023
19.750	 -239.54	  1.055E-006	1.668E-002	     16.012
19.800	 -239.51	  1.057E-006	1.677E-002	     16.000
19.850	 -239.48	  1.062E-006	1.693E-002	     15.988
19.900	 -239.47	  1.063E-006	1.694E-002	     15.982
19.950	 -239.49	  1.060E-006	1.685E-002	     15.979
20.000	 -239.52	  1.057E-006	1.676E-002	     15.975
