# Onda Corporation
# Hydrophone Calibration Data
#
Calibration_DATE	29-Jan-2019
#
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	0200
HYD_SN	1782
HYD_POLARITY	Positive
#
# External preamplifier description
AMP_MFG	ONDA
AMP_MODEL	AG-2010
AMP_SN	1199
AMP_GAIN_NOM_DB	20
AMP_BW_MHZ	60
AMP_OUTPUT_IMP_NOM_OHMS	50
#
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	none
#
# Environment
ELECTRICAL_LOAD	50Ohms
SOFTWARE_VERSION	1.0.5.0
SYSTEM_SETTING	OndaCombineCal.exe
WATER_TEMP_DEGC	23.50
WATER_RESISTIVITY_MOHMS-CM	4.0
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W)
#
DATA_FIELDS	4
DATA_FIELD	FREQ_MHZ
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
# End of file header
HEADER_END	0
15.600	-256.17	1.554E-007	3.622E-004
15.650	-256.06	1.574E-007	3.716E-004
15.700	-256.10	1.566E-007	3.679E-004
15.750	-256.01	1.584E-007	3.763E-004
15.800	-255.90	1.604E-007	3.858E-004
15.850	-256.00	1.585E-007	3.767E-004
15.900	-256.01	1.583E-007	3.758E-004
15.950	-255.94	1.596E-007	3.819E-004
16.000	-255.92	1.600E-007	3.839E-004
16.050	-255.84	1.615E-007	3.913E-004
16.100	-255.88	1.606E-007	3.870E-004
16.150	-255.91	1.602E-007	3.849E-004
16.200	-255.93	1.598E-007	3.831E-004
16.250	-255.97	1.591E-007	3.798E-004
16.300	-255.85	1.612E-007	3.900E-004
16.350	-255.90	1.603E-007	3.853E-004
16.400	-256.05	1.575E-007	3.723E-004
16.450	-256.15	1.559E-007	3.644E-004
16.500	-256.09	1.568E-007	3.687E-004
16.550	-255.99	1.587E-007	3.780E-004
16.600	-255.97	1.590E-007	3.790E-004
16.650	-255.97	1.590E-007	3.791E-004
16.700	-255.95	1.594E-007	3.813E-004
16.750	-255.95	1.595E-007	3.814E-004
16.800	-255.95	1.593E-007	3.807E-004
16.850	-255.81	1.620E-007	3.937E-004
16.900	-255.83	1.616E-007	3.916E-004
16.950	-256.01	1.583E-007	3.758E-004
17.000	-256.14	1.559E-007	3.647E-004
17.050	-256.02	1.582E-007	3.753E-004
17.100	-255.74	1.633E-007	4.002E-004
17.150	-255.77	1.627E-007	3.973E-004
17.200	-256.08	1.570E-007	3.698E-004
17.250	-256.04	1.577E-007	3.732E-004
17.300	-256.25	1.540E-007	3.559E-004
17.350	-256.39	1.515E-007	3.443E-004
17.400	-256.25	1.540E-007	3.558E-004
17.450	-256.15	1.559E-007	3.644E-004
